Date,Open,High,Low,Close,Adj Close,Volume
2020-02-24,15.210000038146973,15.420000076293945,14.977999687194824,15.359999656677246,15.098944664001465,5465700
2020-02-25,15.479999542236328,15.520000457763672,14.300000190734863,14.5,14.253560066223145,6280500
2020-02-26,14.640000343322754,14.84000015258789,14.109999656677246,14.119999885559082,13.880020141601562,4796200
2020-02-27,13.760000228881836,14.109999656677246,13.100000381469727,13.460000038146973,13.231237411499023,7007400
2020-02-28,12.84000015258789,13.90999984741211,12.829999923706055,13.869999885559082,13.634267807006836,6812900
2020-03-02,14.020000457763672,14.029999732971191,13.109999656677246,13.729999542236328,13.496648788452148,6784800
2020-03-03,13.670000076293945,14.039999961853027,12.704999923706055,12.9399995803833,12.720073699951172,10024700
2020-03-04,13.170000076293945,13.1899995803833,12.579999923706055,12.880000114440918,12.661094665527344,7371300
2020-03-05,12.470000267028809,12.609999656677246,11.675000190734863,11.890000343322754,11.687921524047852,12865900
2020-03-06,11.359999656677246,11.770000457763672,10.800000190734863,11.010000228881836,10.822876930236816,10566400
2020-03-09,9.619999885559082,10.109999656677246,8.609999656677246,8.6899995803833,8.542306900024414,10034000
2020-03-10,9.329999923706055,9.420000076293945,8.550000190734863,9.260000228881836,9.102619171142578,10358300
2020-03-11,8.850000381469727,9.229999542236328,8.300000190734863,9.199999809265137,9.043639183044434,9442000
2020-03-12,8.350000381469727,8.350000381469727,7.239999771118164,7.510000228881836,7.382361888885498,12676900
2020-03-13,8.079999923706055,8.350000381469727,7.159999847412109,8.0,7.8640336990356445,7316200
2020-03-16,6.940000057220459,7.670000076293945,6.730000019073486,6.820000171661377,6.704089641571045,7319000
2020-03-17,7.119999885559082,7.25,6.610000133514404,7.0,6.881030082702637,8065700
2020-03-18,6.53000020980835,6.679999828338623,5.269999980926514,5.75,5.652275085449219,9287100
2020-03-19,5.760000228881836,6.150000095367432,5.199999809265137,5.829999923706055,5.730915069580078,6174500
2020-03-20,6.070000171661377,6.170000076293945,5.429999828338623,5.480000019073486,5.386863708496094,9957200
2020-03-23,5.5,5.945000171661377,5.159999847412109,5.670000076293945,5.573634624481201,7018500
2020-03-24,6.239999771118164,7.480000019073486,6.199999809265137,7.269999980926514,7.146441459655762,15143000
2020-03-25,7.929999828338623,7.989999771118164,7.010000228881836,7.090000152587891,6.969500541687012,12619300
2020-03-26,7.269999980926514,7.386000156402588,6.730000019073486,6.840000152587891,6.723749160766602,11916400
2020-03-27,6.510000228881836,6.789999961853027,6.050000190734863,6.550000190734863,6.43867826461792,10075400
2020-03-30,6.550000190734863,6.599999904632568,6.0,6.070000171661377,5.9668354988098145,9615600
2020-03-31,6.159999847412109,6.619999885559082,6.059999942779541,6.159999847412109,6.055306434631348,12502000
2020-04-01,5.960000038146973,6.610000133514404,5.710000038146973,6.25,6.143775939941406,10452200
2020-04-02,6.289999961853027,6.684999942779541,5.920000076293945,6.079999923706055,5.97666597366333,10277700
2020-04-03,6.050000190734863,6.28000020980835,5.78000020980835,5.96999979019165,5.868535041809082,7951900
2020-04-06,6.369999885559082,6.840000152587891,6.25,6.550000190734863,6.43867826461792,9900300
2020-04-07,7.139999866485596,7.75,6.960000038146973,7.03000020980835,6.910520076751709,16046000
2020-04-08,7.170000076293945,7.460000038146973,7.019999980926514,7.260000228881836,7.136610507965088,7510400
2020-04-09,7.650000095367432,8.020000457763672,7.21999979019165,7.409999847412109,7.284060955047607,13298800
2020-04-13,7.480000019073486,7.75,7.119999885559082,7.550000190734863,7.421682834625244,9563900
2020-04-14,7.869999885559082,8.380000114440918,7.619999885559082,7.71999979019165,7.58879280090332,10641700
2020-04-15,7.230000019073486,7.420000076293945,7.010000228881836,7.260000228881836,7.136610507965088,8642600
2020-04-16,7.210000038146973,7.400000095367432,6.789999961853027,6.960000038146973,6.841709136962891,7963300
2020-04-17,7.25,7.619999885559082,7.230000019073486,7.590000152587891,7.461001873016357,10114400
2020-04-20,7.269999980926514,7.86899995803833,7.260000228881836,7.449999809265137,7.323382377624512,7393600
2020-04-21,7.099999904632568,7.389999866485596,7.059999942779541,7.320000171661377,7.195590972900391,6156400
2020-04-22,7.630000114440918,7.800000190734863,7.329999923706055,7.550000190734863,7.421682834625244,8429500
2020-04-23,7.909999847412109,8.079999923706055,7.235000133514404,7.289999961853027,7.166100978851318,20737000
2020-04-24,7.289999961853027,7.449999809265137,7.014999866485596,7.150000095367432,7.028480052947998,11292100
2020-04-27,7.210000038146973,7.489999771118164,6.989999771118164,7.369999885559082,7.2447404861450195,9549400
2020-04-28,7.550000190734863,8.109999656677246,7.380000114440918,7.840000152587891,7.706753253936768,12227900
2020-04-29,8.149999618530273,8.895000457763672,8.149999618530273,8.670000076293945,8.5226469039917,12389200
2020-04-30,8.609999656677246,8.630000114440918,8.0600004196167,8.149999618530273,8.01148509979248,10728600
2020-05-01,7.860000133514404,8.170000076293945,7.574999809265137,7.690000057220459,7.559302806854248,9065300
2020-05-04,7.519999980926514,7.900000095367432,7.340000152587891,7.800000190734863,7.66743278503418,6870700
2020-05-05,8.020000457763672,8.270000457763672,7.71999979019165,7.809999942779541,7.6772637367248535,8138900
2020-05-06,7.889999866485596,7.940000057220459,7.585000038146973,7.710000038146973,7.578962802886963,6236800
2020-05-07,7.840000152587891,8.010000228881836,7.360000133514404,7.489999771118164,7.362702369689941,10984200
2020-05-08,7.639999866485596,8.079999923706055,7.480000019073486,8.069999694824219,7.932844161987305,11306400
2020-05-11,7.78000020980835,7.909999847412109,7.659999847412109,7.769999980926514,7.637942790985107,8314500
2020-05-12,7.809999942779541,7.960000038146973,7.269999980926514,7.289999961853027,7.166100978851318,8639700
2020-05-13,7.309999942779541,7.340000152587891,6.869999885559082,6.980000019073486,6.861369609832764,8751300
2020-05-14,6.739999771118164,7.045000076293945,6.380000114440918,6.809999942779541,6.694258689880371,8896400
2020-05-15,6.699999809265137,6.929999828338623,6.619999885559082,6.659999847412109,6.546808242797852,6718500
2020-05-18,7.070000171661377,7.875,7.010000228881836,7.800000190734863,7.66743278503418,12915400
2020-05-19,7.800000190734863,8.194999694824219,7.659999847412109,7.739999771118164,7.608452796936035,10589600
2020-05-20,8.0600004196167,8.4399995803833,8.055000305175781,8.350000381469727,8.208085060119629,10545700
2020-05-21,8.260000228881836,8.399999618530273,8.029999732971191,8.279999732971191,8.139273643493652,9117500
2020-05-22,8.300000190734863,8.368000030517578,8.020000457763672,8.210000038146973,8.070465087890625,4414800
2020-05-26,8.699999809265137,8.989999771118164,8.614999771118164,8.760000228881836,8.61111831665039,8563700
2020-05-27,9.119999885559082,9.789999961853027,8.925000190734863,9.760000228881836,9.594120025634766,11370400
2020-05-28,9.960000038146973,10.670000076293945,9.40999984741211,9.479999542236328,9.318879127502441,15641300
2020-05-29,9.279999732971191,9.470000267028809,8.970000267028809,9.210000038146973,9.053467750549316,7932500
2020-06-01,9.210000038146973,9.645000457763672,9.149999618530273,9.489999771118164,9.328709602355957,5525200
2020-06-02,9.619999885559082,10.039999961853027,9.619999885559082,9.920000076293945,9.751402854919434,6267100
2020-06-03,10.199999809265137,10.890000343322754,10.085000038146973,10.770000457763672,10.586956024169922,8568700
2020-06-04,10.850000381469727,11.649999618530273,10.574999809265137,11.640000343322754,11.442170143127441,11430600
2020-06-05,12.6899995803833,13.859999656677246,11.569999694824219,12.069999694824219,11.864860534667969,18677600
2020-06-08,12.699999809265137,13.039999961853027,12.300000190734863,12.979999542236328,12.759394645690918,11247200
2020-06-09,12.380000114440918,12.6899995803833,12.069999694824219,12.59000015258789,12.37602424621582,7781500
2020-06-10,12.510000228881836,12.609999656677246,11.930000305175781,12.170000076293945,11.963163375854492,8252100
2020-06-11,10.890000343322754,11.4399995803833,10.270000457763672,10.420000076293945,10.242904663085938,11959400
2020-06-12,11.199999809265137,11.619999885559082,11.045000076293945,11.529999732971191,11.334037780761719,10185600
2020-06-15,10.899999618530273,11.529999732971191,10.680000305175781,11.40999984741211,11.216078758239746,6956200
2020-06-16,12.020000457763672,12.140000343322754,11.380000114440918,11.550000190734863,11.35369873046875,9383200
2020-06-17,11.550000190734863,11.8100004196167,11.380000114440918,11.550000190734863,11.35369873046875,6532200
2020-06-18,11.260000228881836,11.9350004196167,11.130000114440918,11.649999618530273,11.451998710632324,6059700
2020-06-19,11.979999542236328,12.0,11.34000015258789,11.479999542236328,11.28488826751709,8894300
2020-06-22,11.420000076293945,11.90999984741211,11.329999923706055,11.829999923706055,11.628939628601074,7827400
2020-06-23,12.119999885559082,12.3100004196167,11.930000305175781,12.199999809265137,11.99265193939209,7237300
2020-06-24,11.960000038146973,12.039999961853027,10.899999618530273,11.140000343322754,10.950667381286621,7562700
2020-06-25,11.010000228881836,11.84000015258789,10.859999656677246,11.829999923706055,11.628939628601074,6728600
2020-06-26,11.609999656677246,11.699999809265137,10.869999885559082,10.930000305175781,10.74423599243164,25817600
2020-06-29,11.039999961853027,11.1899995803833,10.699999809265137,10.989999771118164,10.803216934204102,7397600
2020-06-30,10.84000015258789,11.359999656677246,10.744999885559082,11.239999771118164,11.048967361450195,5798100
2020-07-01,11.180000305175781,11.65999984741211,10.899999618530273,10.949999809265137,10.763895988464355,7706500
2020-07-02,11.260000228881836,11.680000305175781,10.859999656677246,10.970000267028809,10.783557891845703,7515400
2020-07-06,11.350000381469727,11.574999809265137,11.020000457763672,11.470000267028809,11.27505874633789,7084300
2020-07-07,11.229999542236328,11.640000343322754,11.109999656677246,11.229999542236328,11.039137840270996,4613900
2020-07-08,12.069999694824219,12.119999885559082,10.890000343322754,11.09000015258789,10.901516914367676,12284000
